# prerequisite	course	score	count_prereq	count_course	p_prereq	p_course
MATH21	CHEM33	0.09246785058175137	1633.0	3118.0	0.10337405836551244	0.1973792492245363
PHYSICS43	ENGR30	0.0924092409240924	3030.0	833.0	0.19180857124770526	0.052731531303412044
HUMBIO3B	PSYCH1	0.09238728750923873	1353.0	3600.0	0.0856491738937773	0.2278913717794518
CHEM130	MED160	0.09227129337539432	1268.0	805.0	0.08026840539342914	0.05095904285623853
ENGR40	CS106B	0.09221556886227544	835.0	5006.0	0.052858137621067294	0.31689561309109326
CHEM33	CS103	0.09204618345093009	3118.0	3319.0	0.1973792492245363	0.21010318414888904
CME100	ECON1	0.09196470041802136	2153.0	3028.0	0.1362917009558777	0.19168196493005002
CS1C	HUMBIO2B	0.09176470588235294	1700.0	1520.0	0.10761537000696335	0.09622080141799076
MATH53	PHYSICS45	0.09171270718232044	1810.0	1794.0	0.11457871747800215	0.11356586693676014
MATH51	BIO41	0.09162406606370428	5086.0	1388.0	0.3219598657973033	0.08786478445274419
CS106A	ECON1	0.09147180192572214	7270.0	3028.0	0.4602139646768374	0.19168196493005002
CS107	CS145	0.09136457412319482	3393.0	818.0	0.21478761790213333	0.05178198392099766
ENGR30	ENGR40M	0.09123649459783914	833.0	1124.0	0.052731531303412044	0.07115275052225106
PHYSICS42	ENGR30	0.09122203098106713	1162.0	833.0	0.07355827055770083	0.052731531303412044
PHYSICS46	CHEM135	0.0910209102091021	813.0	981.0	0.05146546812685953	0.06210039880990061
PHYSICS46	CS107	0.0910209102091021	813.0	3393.0	0.05146546812685953	0.21478761790213333
SPANLANG3	STATS60	0.09085051546391752	1552.0	3270.0	0.09824650250047477	0.2070013293663354
CHEM131	<END>	0.09084604715672677	1442.0	15797.0	0.09128315502943597	1.0
PSYC135	CS106A	0.09080503624570775	2621.0	7270.0	0.16591757928720643	0.4602139646768374
CS147	CS103	0.09080459770114943	870.0	3319.0	0.05507374818003418	0.21010318414888904
PSYCH80	PSYCH50	0.09070034443168772	871.0	1034.0	0.055137051338861806	0.06545546622776477
CHEM130	PHYSICS45	0.09069400630914827	1268.0	1794.0	0.08026840539342914	0.11356586693676014
ME103D	ME110	0.090625	960.0	1037.0	0.06077103247452048	0.06564537570424764
<BEGIN>	MATH20	0.09058682028233209	15797.0	1701.0	1.0	0.10767867316579097
MATH42	PHYSICS45	0.09058295964125561	1115.0	1794.0	0.07058302209280243	0.11356586693676014
ECON1	PSYC135	0.0904887714663144	3028.0	2621.0	0.19168196493005002	0.16591757928720643
CS2C	CHEM33	0.09048723897911833	862.0	3118.0	0.05456732290941318	0.1973792492245363
CS2C	PHYSICS43	0.09048723897911833	862.0	3030.0	0.05456732290941318	0.19180857124770526
MATH41	PSYC135	0.09018264840182648	876.0	2621.0	0.05545356713299994	0.16591757928720643
PHYSICS24	BIO44X	0.09005235602094241	955.0	1064.0	0.060454516680382354	0.06735456099259353
PSYCH50	CS109	0.08994197292069632	1034.0	2672.0	0.06545546622776477	0.16914604038741532
PHYSICS44	CS107	0.0898876404494382	890.0	3393.0	0.056339811356586694	0.21478761790213333
ENGR40M	ME103D	0.0898576512455516	1124.0	960.0	0.07115275052225106	0.06077103247452048
HUMBIO3A	PSYCH1	0.08984660336011688	1369.0	3600.0	0.0866620244350193	0.2278913717794518
CS109	CS181W	0.08982035928143713	2672.0	930.0	0.16914604038741532	0.058871937709691714
ENGR40	CS181W	0.08982035928143713	835.0	930.0	0.052858137621067294	0.058871937709691714
ENGR40	ME101	0.08982035928143713	835.0	1336.0	0.052858137621067294	0.08457302019370766
ME101	PSYCH1	0.08982035928143713	1336.0	3600.0	0.08457302019370766	0.2278913717794518
ME110	PSYCH1	0.08968177434908389	1037.0	3600.0	0.06564537570424764	0.2278913717794518
CS142	CS108	0.08966074313408724	1238.0	943.0	0.07836931062860036	0.059694878774450844
CHEM33	CS107	0.08948043617703656	3118.0	3393.0	0.1973792492245363	0.21478761790213333
MED160	CHEM36	0.08944099378881988	805.0	969.0	0.05095904285623853	0.06134076090396911
PSYCH30	PSYCH50	0.0894396551724138	928.0	1034.0	0.058745331392036464	0.06545546622776477
CHEM31B	PSYCH1	0.08937007874015748	2540.0	3600.0	0.16079002342216878	0.2278913717794518
CS2C	MATH51	0.08932714617169374	862.0	5086.0	0.05456732290941318	0.3219598657973033
POLISCI1	ECON102A	0.08932461873638345	918.0	1589.0	0.05811229980376021	0.10058871937709692
PHYSICS22	MED160	0.08915906788247213	987.0	805.0	0.062480217762866365	0.05095904285623853
MATH19	CHEM35	0.08912896691424713	1481.0	2092.0	0.09375197822371337	0.13243020826739255
MATH41	STATS60	0.08904109589041095	876.0	3270.0	0.05545356713299994	0.2070013293663354
PHYSICS24	BIO150	0.08900523560209424	955.0	1197.0	0.060454516680382354	0.07577388111666772
PSYCH50	CS107	0.08897485493230174	1034.0	3393.0	0.06545546622776477	0.21478761790213333
ENGR30	CS106B	0.08883553421368548	833.0	5006.0	0.052731531303412044	0.31689561309109326
CS106B	MATH51	0.08869356771873751	5006.0	5086.0	0.31689561309109326	0.3219598657973033
CHEM135	CS106A	0.08868501529051988	981.0	7270.0	0.06210039880990061	0.4602139646768374
BIO41	PHYSICS46	0.08861671469740634	1388.0	813.0	0.08786478445274419	0.05146546812685953
BIO44X	CS106A	0.08834586466165413	1064.0	7270.0	0.06735456099259353	0.4602139646768374
PSYCH1	CS106B	0.08833333333333333	3600.0	5006.0	0.2278913717794518	0.31689561309109326
CS1C	CME100	0.08823529411764706	1700.0	2153.0	0.10761537000696335	0.1362917009558777
CS2C	CS109	0.08816705336426914	862.0	2672.0	0.05456732290941318	0.16914604038741532
CS2C	STATS60	0.08816705336426914	862.0	3270.0	0.05456732290941318	0.2070013293663354
CHEM35	STATS60	0.08795411089866156	2092.0	3270.0	0.13243020826739255	0.2070013293663354
ECON1A	CS103	0.08790523690773068	1604.0	3319.0	0.1015382667595113	0.21010318414888904
PHYSICS41	CHEM35	0.08778625954198473	3406.0	2092.0	0.21561055896689243	0.13243020826739255
ENGR30	PHYSICS45	0.08763505402160865	833.0	1794.0	0.052731531303412044	0.11356586693676014
MS&E472	CS109	0.08757819481680071	2238.0	2672.0	0.14167246945622586	0.16914604038741532
PSYCH1	PSYCH70	0.0875	3600.0	1227.0	0.2278913717794518	0.07767297588149649
STATS60	CS106A	0.0874617737003058	3270.0	7270.0	0.2070013293663354	0.4602139646768374
PHYSICS43	ME80	0.08745874587458746	3030.0	935.0	0.19180857124770526	0.05918845350382984
ENGR40	ENGR30	0.08742514970059881	835.0	833.0	0.052858137621067294	0.052731531303412044
DANCE46	CS106A	0.0873850197109067	1522.0	7270.0	0.09634740773564601	0.4602139646768374
DANCE46	CS106B	0.0873850197109067	1522.0	5006.0	0.09634740773564601	0.31689561309109326
CHEM33	MED160	0.08723540731237973	3118.0	805.0	0.1973792492245363	0.05095904285623853
CS2C	MATH21	0.08700696055684455	862.0	1633.0	0.05456732290941318	0.10337405836551244
PHYSICS42	CHEM131	0.08691910499139414	1162.0	1442.0	0.07355827055770083	0.09128315502943597
MATH51	ECON51	0.086905230043256	5086.0	1273.0	0.3219598657973033	0.08058492118756726
MS&E193	MS&E180	0.08686868686868687	990.0	1010.0	0.06267012723934924	0.06393619041590175
HUMBIO2B	CHEM130	0.0868421052631579	1520.0	1268.0	0.09622080141799076	0.08026840539342914
MATH41	MATH20	0.0867579908675799	876.0	1701.0	0.05545356713299994	0.10767867316579097
ME203	ME110	0.08652900688298919	1017.0	1037.0	0.06437931252769513	0.06564537570424764
CS106A	ECON50	0.08651994497936727	7270.0	1881.0	0.4602139646768374	0.11907324175476357
PHYSICS45	PHYSICS41	0.08639910813823858	1794.0	3406.0	0.11356586693676014	0.21561055896689243
ECON1B	CS106B	0.08622620380739082	893.0	5006.0	0.05652972083306957	0.31689561309109326
MATH53	PHYSICS41	0.0861878453038674	1810.0	3406.0	0.11457871747800215	0.21561055896689243
PSYCH1	PSYCH80	0.08611111111111111	3600.0	871.0	0.2278913717794518	0.055137051338861806
PSYCH80	PSYCH30	0.08610792192881746	871.0	928.0	0.055137051338861806	0.058745331392036464
MATH42	ENGR14	0.08609865470852018	1115.0	1453.0	0.07058302209280243	0.09197948977653984
MATH42	MATH53	0.08609865470852018	1115.0	1810.0	0.07058302209280243	0.11457871747800215
CS221	ENGR40M	0.0856873822975518	1062.0	1124.0	0.06722795467493828	0.07115275052225106
MATH41	ECON50	0.08561643835616438	876.0	1881.0	0.05545356713299994	0.11907324175476357
CHEM31X	ECON1	0.08553157474020784	1251.0	3028.0	0.0791922516933595	0.19168196493005002
CHEM31A	MATH42	0.085348997926745	2894.0	1115.0	0.18319934164714818	0.07058302209280243
ENGR14	CS106B	0.08534067446662079	1453.0	5006.0	0.09197948977653984	0.31689561309109326
<BEGIN>	PSYC135	0.08533265809963918	15797.0	2621.0	1.0	0.16591757928720643
ME101	CS106B	0.08532934131736528	1336.0	5006.0	0.08457302019370766	0.31689561309109326
PHYSICS45	MATH53	0.08528428093645485	1794.0	1810.0	0.11356586693676014	0.11457871747800215
CHEM31B	MATH51	0.08503937007874016	2540.0	5086.0	0.16079002342216878	0.3219598657973033
BIO41	CS103	0.08501440922190202	1388.0	3319.0	0.08786478445274419	0.21010318414888904
CME102	ME80	0.08500345542501728	1447.0	935.0	0.09159967082357409	0.05918845350382984
PSYCH70	PSYCH80	0.08475957620211899	1227.0	871.0	0.07767297588149649	0.055137051338861806
PHYSICS23	CHEM135	0.08471760797342193	1204.0	981.0	0.0762170032284611	0.06210039880990061
CS2C	ECON50	0.08468677494199536	862.0	1881.0	0.05456732290941318	0.11907324175476357
HUMBIO4B	PSYCH1	0.08468052347959969	1299.0	3600.0	0.08223080331708552	0.2278913717794518
ENGR14	ENGR40	0.08465244322092223	1453.0	835.0	0.09197948977653984	0.052858137621067294
HUMBIO2A	CHEM130	0.08462532299741603	1548.0	1268.0	0.09799328986516427	0.08026840539342914
HUMBIO4A	PSYCH1	0.08459214501510574	1324.0	3600.0	0.08381338228777616	0.2278913717794518
<BEGIN>	MATH21	0.08450971703488004	15797.0	1633.0	1.0	0.10337405836551244
ECON1A	PHYSICS41	0.08416458852867831	1604.0	3406.0	0.1015382667595113	0.21561055896689243
POLISCI1	ECON1	0.08387799564270153	918.0	3028.0	0.05811229980376021	0.19168196493005002
PHYSICS46	BIO44X	0.08364083640836409	813.0	1064.0	0.05146546812685953	0.06735456099259353
ENGR40M	ENGR14	0.08362989323843416	1124.0	1453.0	0.07115275052225106	0.09197948977653984
PHYSICS45	CME102	0.08361204013377926	1794.0	1447.0	0.11356586693676014	0.09159967082357409
CS2C	ECON1	0.08352668213457076	862.0	3028.0	0.05456732290941318	0.19168196493005002
CS2C	HUMBIO2A	0.08352668213457076	862.0	1548.0	0.05456732290941318	0.09799328986516427
PHYSICS42	MATH52	0.08347676419965576	1162.0	1317.0	0.07355827055770083	0.08337026017598279
CS161	CS108	0.08341708542713568	1990.0	943.0	0.12597328606697475	0.059694878774450844
MATH41	ECON102A	0.08333333333333333	876.0	1589.0	0.05545356713299994	0.10058871937709692
CHEM131	PHYSICS46	0.08321775312066575	1442.0	813.0	0.09128315502943597	0.05146546812685953
CME100	ECON50	0.08313980492336275	2153.0	1881.0	0.1362917009558777	0.11907324175476357
ECON102A	CS106B	0.08307111390811832	1589.0	5006.0	0.10058871937709692	0.31689561309109326
PHYSICS45	CS103	0.08305462653288741	1794.0	3319.0	0.11356586693676014	0.21010318414888904
BIO42	CHEM35	0.08277591973244147	1196.0	2092.0	0.0757105779578401	0.13243020826739255
BIO42	CS106B	0.08277591973244147	1196.0	5006.0	0.0757105779578401	0.31689561309109326
ENGR40M	ME80	0.08274021352313167	1124.0	935.0	0.07115275052225106	0.05918845350382984
BIO44X	BIO150	0.08270676691729323	1064.0	1197.0	0.06735456099259353	0.07577388111666772
