is_internal	prereq	department	count	p	role	course	department	count	p	role	weight
external	CS1C	CS	1700.0	0.10761537000696335	0	MATH21	MATH	1633.0	0.10337405836551244	0	0.11411764705882353	
internal	CS181W	CS	930.0	0.058871937709691714	0	CS145	CS	818.0	0.05178198392099766	0	0.11397849462365592	
external	HUMBIO4B	HUMBIO	1299.0	0.08223080331708552	0	BIO44X	BIO	1064.0	0.06735456099259353	0	0.11393379522709776	
external	CHEM31X	CHEM	1251.0	0.0791922516933595	0	MATH53	MATH	1810.0	0.11457871747800215	0	0.1135091926458833	
external	ECON1A	ECON	1604.0	0.1015382667595113	0	MATH53	MATH	1810.0	0.11457871747800215	0	0.11346633416458853	
external	PHYSICS43	PHYSICS	3030.0	0.19180857124770526	0	CS107	CS	3393.0	0.21478761790213333	0	0.1132013201320132	
internal	PHYSICS46	PHYSICS	813.0	0.05146546812685953	0	PHYSICS41	PHYSICS	3406.0	0.21561055896689243	0	0.11316113161131611	
external	BIO41	BIO	1388.0	0.08786478445274419	0	PHYSICS45	PHYSICS	1794.0	0.11356586693676014	0	0.11311239193083573	
internal	CS142	CS	1238.0	0.07836931062860036	0	CS181W	CS	930.0	0.058871937709691714	0	0.11308562197092084	
external	UAR56	UAR	1593.0	0.10084193201240742	0	STATS60	STATS	3270.0	0.2070013293663354	0	0.11299435028248588	
external	CHEM31B	CHEM	2540.0	0.16079002342216878	0	PHYSICS41	PHYSICS	3406.0	0.21561055896689243	0	0.11299212598425197	
external	BIO42	BIO	1196.0	0.0757105779578401	0	STATS60	STATS	3270.0	0.2070013293663354	0	0.112876254180602	
external	CS106B	CS	5006.0	0.31689561309109326	0	PHYSICS43	PHYSICS	3030.0	0.19180857124770526	0	0.11286456252497004	
external	ME110	ME	1037.0	0.06564537570424764	0	PHYSICS41	PHYSICS	3406.0	0.21561055896689243	0	0.1128254580520733	
external	PHYSICS42	PHYSICS	1162.0	0.07355827055770083	0	CS103	CS	3319.0	0.21010318414888904	0	0.11273666092943202	
internal	CS109	CS	2672.0	0.16914604038741532	0	CS103	CS	3319.0	0.21010318414888904	0	0.1126497005988024	
external	ECON50	ECON	1881.0	0.11907324175476357	0	MS&E180	MS&E	1010.0	0.06393619041590175	0	0.11217437533227007	
external	HUMBIO4A	HUMBIO	1324.0	0.08381338228777616	0	BIO44X	BIO	1064.0	0.06735456099259353	0	0.11178247734138973	
external	SPANLANG2	SPANLANG	1101.0	0.06969677786921567	0	CS106A	CS	7270.0	0.4602139646768374	0	0.11171662125340599	
external	ENGR30	ENGR	833.0	0.052731531303412044	0	PHYSICS43	PHYSICS	3030.0	0.19180857124770526	0	0.11164465786314526	
external	HUMBIO4B	HUMBIO	1299.0	0.08223080331708552	0	CHEM130	CHEM	1268.0	0.08026840539342914	0	0.11162432640492687	
external	PHYSICS41	PHYSICS	3406.0	0.21561055896689243	0	CHEM33	CHEM	3118.0	0.1973792492245363	0	0.11156782149148561	
internal	CS145	CS	818.0	0.05178198392099766	0	CS108	CS	943.0	0.059694878774450844	0	0.11124694376528117	
external	PHYSICS44	PHYSICS	890.0	0.056339811356586694	0	CHEM131	CHEM	1442.0	0.09128315502943597	0	0.11123595505617978	
external	CHEM31X	CHEM	1251.0	0.0791922516933595	0	PHYSICS45	PHYSICS	1794.0	0.11356586693676014	0	0.1111111111111111	
external	CME100	CME	2153.0	0.1362917009558777	0	CHEM35	CHEM	2092.0	0.13243020826739255	0	0.1110078959591268	
external	ME101	ME	1336.0	0.08457302019370766	0	PHYSICS41	PHYSICS	3406.0	0.21561055896689243	0	0.11077844311377245	
external	PHYSICS46	PHYSICS	813.0	0.05146546812685953	0	ENGR14	ENGR	1453.0	0.09197948977653984	0	0.11070110701107011	
external	PHYSICS46	PHYSICS	813.0	0.05146546812685953	0	ENGR30	ENGR	833.0	0.052731531303412044	0	0.11070110701107011	
external	CHEM31B	CHEM	2540.0	0.16079002342216878	0	CS106B	CS	5006.0	0.31689561309109326	0	0.11062992125984251	
external	PHYSICS21	PHYSICS	1140.0	0.07216560106349307	0	HUMBIO197	HUMBIO	886.0	0.05608659872127619	0	0.11052631578947368	
external	HUMBIO2A	HUMBIO	1548.0	0.09799328986516427	0	BIO44X	BIO	1064.0	0.06735456099259353	0	0.11046511627906977	
internal	CHEM31X	CHEM	1251.0	0.0791922516933595	0	CHEM131	CHEM	1442.0	0.09128315502943597	0	0.11031175059952038	
external	CHEM131	CHEM	1442.0	0.09128315502943597	0	MED160	MED	805.0	0.05095904285623853	0	0.11026352288488211	
external	ME101	ME	1336.0	0.08457302019370766	0	ENGR30	ENGR	833.0	0.052731531303412044	0	0.11002994011976049	
external	ECON1	ECON	3028.0	0.19168196493005002	0	CS103	CS	3319.0	0.21010318414888904	0	0.1096433289299868	
external	CHEM35	CHEM	2092.0	0.13243020826739255	0	CS106A	CS	7270.0	0.4602139646768374	0	0.10946462715105162	
external	MATH42	MATH	1115.0	0.07058302209280243	0	HUMBIO3A	HUMBIO	1369.0	0.0866620244350193	0	0.10941704035874439	
external	MATH20	MATH	1701.0	0.10767867316579097	0	CHEM35	CHEM	2092.0	0.13243020826739255	0	0.10934744268077601	
external	MATH52	MATH	1317.0	0.08337026017598279	0	CS106A	CS	7270.0	0.4602139646768374	0	0.10933940774487472	
external	MATH52	MATH	1317.0	0.08337026017598279	0	CS110	CS	1927.0	0.12198518706083433	0	0.10933940774487472	
external	PHYSICS42	PHYSICS	1162.0	0.07355827055770083	0	BIO42	BIO	1196.0	0.0757105779578401	0	0.10929432013769363	
internal	PSYCH50	PSYCH	1034.0	0.06545546622776477	0	PSYCH70	PSYCH	1227.0	0.07767297588149649	0	0.109284332688588	
external	CHEM35	CHEM	2092.0	0.13243020826739255	0	BIO41	BIO	1388.0	0.08786478445274419	0	0.1089866156787763	
external	ME110	ME	1037.0	0.06564537570424764	0	CS106A	CS	7270.0	0.4602139646768374	0	0.10896817743490839	
external	CHEM131	CHEM	1442.0	0.09128315502943597	0	CS106A	CS	7270.0	0.4602139646768374	0	0.108876560332871	
external	HUMBIO3A	HUMBIO	1369.0	0.0866620244350193	0	BIO44X	BIO	1064.0	0.06735456099259353	0	0.10883856829802775	
external	HUMBIO4A	HUMBIO	1324.0	0.08381338228777616	0	CHEM130	CHEM	1268.0	0.08026840539342914	0	0.10876132930513595	
internal	BIO42	BIO	1196.0	0.0757105779578401	0	BIO44X	BIO	1064.0	0.06735456099259353	0	0.10869565217391304	
external	HUMBIO3B	HUMBIO	1353.0	0.0856491738937773	0	BIO44X	BIO	1064.0	0.06735456099259353	0	0.10864745011086474	
external	MATH19	MATH	1481.0	0.09375197822371337	0	ECON1	ECON	3028.0	0.19168196493005002	0	0.10803511141120864	
external	CHEM31X	CHEM	1251.0	0.0791922516933595	0	CS107	CS	3393.0	0.21478761790213333	0	0.1079136690647482	
external	CHEM31A	CHEM	2894.0	0.18319934164714818	0	CS106B	CS	5006.0	0.31689561309109326	0	0.1078092605390463	
internal	PSYCH30	PSYCH	928.0	0.058745331392036464	0	PSYCH70	PSYCH	1227.0	0.07767297588149649	0	0.10775862068965517	
internal	PSYCH45	PSYCH	891.0	0.05640311451541432	0	PSYCH30	PSYCH	928.0	0.058745331392036464	0	0.10774410774410774	
external	MATH42	MATH	1115.0	0.07058302209280243	0	HUMBIO3B	HUMBIO	1353.0	0.0856491738937773	0	0.10762331838565023	
external	PHYSICS22	PHYSICS	987.0	0.062480217762866365	0	CHEM131	CHEM	1442.0	0.09128315502943597	0	0.10739614994934144	
external	HUMBIO2B	HUMBIO	1520.0	0.09622080141799076	0	CHEM36	CHEM	969.0	0.06134076090396911	0	0.10723684210526316	
external	PHYSICS23	PHYSICS	1204.0	0.0762170032284611	0	CHEM130	CHEM	1268.0	0.08026840539342914	0	0.10714285714285714	
external	CME102	CME	1447.0	0.09159967082357409	0	CHEM33	CHEM	3118.0	0.1973792492245363	0	0.10711817553559087	
external	CS2C	CS	862.0	0.05456732290941318	0	PSYCH1	PSYCH	3600.0	0.2278913717794518	0	0.10672853828306264	
external	EARTHSYS10	EARTHSYS	966.0	0.06115085142748623	0	ECON1	ECON	3028.0	0.19168196493005002	0	0.10662525879917184	
external	CHEM130	CHEM	1268.0	0.08026840539342914	0	BIO150	BIO	1197.0	0.07577388111666772	0	0.10646687697160884	
external	HUMBIO3B	HUMBIO	1353.0	0.0856491738937773	0	CHEM130	CHEM	1268.0	0.08026840539342914	0	0.10643015521064302	
external	CHEM31X	CHEM	1251.0	0.0791922516933595	0	PSYCH1	PSYCH	3600.0	0.2278913717794518	0	0.10631494804156674	
external	PHYSICS23	PHYSICS	1204.0	0.0762170032284611	0	STATS60	STATS	3270.0	0.2070013293663354	0	0.10631229235880399	
external	BIO44X	BIO	1064.0	0.06735456099259353	0	HUMBIO4B	HUMBIO	1299.0	0.08223080331708552	0	0.106203007518797	
external	PHYSICS24	PHYSICS	955.0	0.060454516680382354	0	CHEM135	CHEM	981.0	0.06210039880990061	0	0.10575916230366492	
external	HUMBIO3B	HUMBIO	1353.0	0.0856491738937773	0	<END>	special	15797.0	1.0	0	0.10569105691056911	
external	CHEM130	CHEM	1268.0	0.08026840539342914	0	HUMBIO197	HUMBIO	886.0	0.05608659872127619	0	0.1056782334384858	
external	CHEM130	CHEM	1268.0	0.08026840539342914	0	STATS60	STATS	3270.0	0.2070013293663354	0	0.1056782334384858	
internal	ENGR30	ENGR	833.0	0.052731531303412044	0	ENGR40	ENGR	835.0	0.052858137621067294	0	0.1056422569027611	
external	MATH52	MATH	1317.0	0.08337026017598279	0	CS161	CS	1990.0	0.12597328606697475	0	0.10554290053151101	
external	ENGR40	ENGR	835.0	0.052858137621067294	0	CS145	CS	818.0	0.05178198392099766	0	0.10538922155688622	
external	ENGR14	ENGR	1453.0	0.09197948977653984	0	ME110	ME	1037.0	0.06564537570424764	0	0.10529938059187888	
external	HUMBIO2A	HUMBIO	1548.0	0.09799328986516427	0	CHEM36	CHEM	969.0	0.06134076090396911	0	0.10529715762273902	
external	PSYCH1	PSYCH	3600.0	0.2278913717794518	0	HUMBIO2A	HUMBIO	1548.0	0.09799328986516427	0	0.10527777777777778	
external	BIO44X	BIO	1064.0	0.06735456099259353	0	HUMBIO4A	HUMBIO	1324.0	0.08381338228777616	0	0.10526315789473684	
external	PHYSICS21	PHYSICS	1140.0	0.07216560106349307	0	STATS60	STATS	3270.0	0.2070013293663354	0	0.10526315789473684	
external	BIO41	BIO	1388.0	0.08786478445274419	0	CHEM36	CHEM	969.0	0.06134076090396911	0	0.10518731988472622	
internal	CS145	CS	818.0	0.05178198392099766	0	CS221	CS	1062.0	0.06722795467493828	0	0.10513447432762836	
external	MATH41	MATH	876.0	0.05545356713299994	0	PSYCH1	PSYCH	3600.0	0.2278913717794518	0	0.1050228310502283	
internal	PHYSICS41	PHYSICS	3406.0	0.21561055896689243	0	PHYSICS46	PHYSICS	813.0	0.05146546812685953	0	0.10481503229594832	
external	ME101	ME	1336.0	0.08457302019370766	0	<END>	special	15797.0	1.0	0	0.10479041916167664	
external	ME101	ME	1336.0	0.08457302019370766	0	CS106A	CS	7270.0	0.4602139646768374	0	0.10479041916167664	
external	BIO41	BIO	1388.0	0.08786478445274419	0	CS106B	CS	5006.0	0.31689561309109326	0	0.10446685878962536	
internal	CS2C	CS	862.0	0.05456732290941318	0	CS103	CS	3319.0	0.21010318414888904	0	0.10440835266821345	
internal	CS107	CS	3393.0	0.21478761790213333	0	CS147	CS	870.0	0.05507374818003418	0	0.10433244916003537	
internal	CS181W	CS	930.0	0.058871937709691714	0	CS124	CS	1046.0	0.06621510413369627	0	0.1043010752688172	
external	PSYCH1	PSYCH	3600.0	0.2278913717794518	0	MATH51	MATH	5086.0	0.3219598657973033	0	0.10416666666666667	
external	MATH20	MATH	1701.0	0.10767867316579097	0	PHYSICS41	PHYSICS	3406.0	0.21561055896689243	0	0.10405643738977072	
external	HUMBIO197	HUMBIO	886.0	0.05608659872127619	0	STATS60	STATS	3270.0	0.2070013293663354	0	0.1038374717832957	
external	DANCE46	DANCE	1522.0	0.09634740773564601	0	CS109	CS	2672.0	0.16914604038741532	0	0.1038107752956636	
internal	CS110	CS	1927.0	0.12198518706083433	0	CS103	CS	3319.0	0.21010318414888904	0	0.10378827192527244	
external	BIO41	BIO	1388.0	0.08786478445274419	0	MED160	MED	805.0	0.05095904285623853	0	0.1037463976945245	
external	MATH42	MATH	1115.0	0.07058302209280243	0	PSYCH1	PSYCH	3600.0	0.2278913717794518	0	0.1031390134529148	
external	HUMBIO3A	HUMBIO	1369.0	0.0866620244350193	0	CHEM130	CHEM	1268.0	0.08026840539342914	0	0.10299488677867057	
internal	BIO42	BIO	1196.0	0.0757105779578401	0	BIO150	BIO	1197.0	0.07577388111666772	0	0.1028428093645485	
external	PSYCH1	PSYCH	3600.0	0.2278913717794518	0	HUMBIO2B	HUMBIO	1520.0	0.09622080141799076	0	0.10277777777777777	
external	CHEM33	CHEM	3118.0	0.1973792492245363	0	<END>	special	15797.0	1.0	0	0.10262989095574086	
external	EARTHSYS10	EARTHSYS	966.0	0.06115085142748623	0	MATH51	MATH	5086.0	0.3219598657973033	0	0.10248447204968944	
external	CS1C	CS	1700.0	0.10761537000696335	0	CHEM35	CHEM	2092.0	0.13243020826739255	0	0.10235294117647059	
internal	CS1C	CS	1700.0	0.10761537000696335	0	CS103	CS	3319.0	0.21010318414888904	0	0.10235294117647059	
internal	CS147	CS	870.0	0.05507374818003418	0	CS181W	CS	930.0	0.058871937709691714	0	0.10229885057471265	
internal	CS124	CS	1046.0	0.06621510413369627	0	CS181W	CS	930.0	0.058871937709691714	0	0.1022944550669216	
internal	CS181W	CS	930.0	0.058871937709691714	0	CS108	CS	943.0	0.059694878774450844	0	0.10215053763440861	
external	HUMBIO3B	HUMBIO	1353.0	0.0856491738937773	0	STATS60	STATS	3270.0	0.2070013293663354	0	0.10199556541019955	
external	ECON102A	ECON	1589.0	0.10058871937709692	0	CS106A	CS	7270.0	0.4602139646768374	0	0.10195091252359975	
external	CHEM31A	CHEM	2894.0	0.18319934164714818	0	PHYSICS43	PHYSICS	3030.0	0.19180857124770526	0	0.1019350380096752	
external	DANCE46	DANCE	1522.0	0.09634740773564601	0	CS107	CS	3393.0	0.21478761790213333	0	0.10183968462549277	
internal	CS103	CS	3319.0	0.21010318414888904	0	CS145	CS	818.0	0.05178198392099766	0	0.10183790298282615	
external	ENGR40	ENGR	835.0	0.052858137621067294	0	CS142	CS	1238.0	0.07836931062860036	0	0.10179640718562874	
internal	CS221	CS	1062.0	0.06722795467493828	0	CS181W	CS	930.0	0.058871937709691714	0	0.1016949152542373	
external	CHEM33	CHEM	3118.0	0.1973792492245363	0	BIO44X	BIO	1064.0	0.06735456099259353	0	0.10166773572803078	
external	<BEGIN>	special	15797.0	1.0	0	CS1C	CS	1700.0	0.10761537000696335	0	0.10166487307716655	
external	MATH41	MATH	876.0	0.05545356713299994	0	ECON1	ECON	3028.0	0.19168196493005002	0	0.10159817351598173	
external	PHYSICS22	PHYSICS	987.0	0.062480217762866365	0	CS106A	CS	7270.0	0.4602139646768374	0	0.10131712259371833	
internal	CS181W	CS	930.0	0.058871937709691714	0	CS147	CS	870.0	0.05507374818003418	0	0.1010752688172043	
external	CHEM130	CHEM	1268.0	0.08026840539342914	0	PHYSICS44	PHYSICS	890.0	0.056339811356586694	0	0.10094637223974763	
external	<BEGIN>	special	15797.0	1.0	0	UAR56	UAR	1593.0	0.10084193201240742	0	0.10065202253592455	
external	MED160	MED	805.0	0.05095904285623853	0	HUMBIO197	HUMBIO	886.0	0.05608659872127619	0	0.10062111801242236	
internal	PSYCH50	PSYCH	1034.0	0.06545546622776477	0	PSYCH80	PSYCH	871.0	0.055137051338861806	0	0.10058027079303675	
external	CHEM131	CHEM	1442.0	0.09128315502943597	0	BIO42	BIO	1196.0	0.0757105779578401	0	0.10055478502080444	
external	MATH20	MATH	1701.0	0.10767867316579097	0	PSYCH1	PSYCH	3600.0	0.2278913717794518	0	0.10052910052910052	
external	MATH41	MATH	876.0	0.05545356713299994	0	PHYSICS43	PHYSICS	3030.0	0.19180857124770526	0	0.1004566210045662	
external	UAR56	UAR	1593.0	0.10084193201240742	0	SPANLANG3	SPANLANG	1552.0	0.09824650250047477	0	0.10043942247332077	
external	BIO42	BIO	1196.0	0.0757105779578401	0	MED160	MED	805.0	0.05095904285623853	0	0.10033444816053512	
external	PSYCH1	PSYCH	3600.0	0.2278913717794518	0	PSYC135	PSYC	2621.0	0.16591757928720643	0	0.10027777777777777	
external	BIO41	BIO	1388.0	0.08786478445274419	0	STATS60	STATS	3270.0	0.2070013293663354	0	0.10014409221902017	
external	CHEM36	CHEM	969.0	0.06134076090396911	0	PHYSICS45	PHYSICS	1794.0	0.11356586693676014	0	0.1001031991744066	
internal	CS147	CS	870.0	0.05507374818003418	0	CS145	CS	818.0	0.05178198392099766	0	0.1	
internal	CS181W	CS	930.0	0.058871937709691714	0	CS221	CS	1062.0	0.06722795467493828	0	0.1	
external	PHYSICS44	PHYSICS	890.0	0.056339811356586694	0	CHEM130	CHEM	1268.0	0.08026840539342914	0	0.1	
external	CHEM135	CHEM	981.0	0.06210039880990061	0	PHYSICS22	PHYSICS	987.0	0.062480217762866365	0	0.0998980632008155	
external	CME100	CME	2153.0	0.1362917009558777	0	ENGR40M	ENGR	1124.0	0.07115275052225106	0	0.09939619136089178	
external	EARTHSYS10	EARTHSYS	966.0	0.06115085142748623	0	PHYSICS41	PHYSICS	3406.0	0.21561055896689243	0	0.09937888198757763	
external	HUMBIO2B	HUMBIO	1520.0	0.09622080141799076	0	PSYCH1	PSYCH	3600.0	0.2278913717794518	0	0.0993421052631579	
external	<BEGIN>	special	15797.0	1.0	0	PHYSICS43	PHYSICS	3030.0	0.19180857124770526	0	0.09932265620054441	
external	MS&E472	MS&E	2238.0	0.14167246945622586	0	ECON1	ECON	3028.0	0.19168196493005002	0	0.09919571045576407	
external	CHEM31X	CHEM	1251.0	0.0791922516933595	0	PHYSICS44	PHYSICS	890.0	0.056339811356586694	0	0.0991207034372502	
internal	CS105	CS	1476.0	0.09343546242957523	0	CS106A	CS	7270.0	0.4602139646768374	0	0.0989159891598916	
external	CHEM135	CHEM	981.0	0.06210039880990061	0	MED160	MED	805.0	0.05095904285623853	0	0.09887869520897044	
internal	CS147	CS	870.0	0.05507374818003418	0	CS221	CS	1062.0	0.06722795467493828	0	0.09885057471264368	
external	HUMBIO2A	HUMBIO	1548.0	0.09799328986516427	0	PSYCH1	PSYCH	3600.0	0.2278913717794518	0	0.09883720930232558	
external	MATH20	MATH	1701.0	0.10767867316579097	0	CME100	CME	2153.0	0.1362917009558777	0	0.09876543209876543	
external	HUMBIO2B	HUMBIO	1520.0	0.09622080141799076	0	MED160	MED	805.0	0.05095904285623853	0	0.09868421052631579	
external	CHEM130	CHEM	1268.0	0.08026840539342914	0	PHYSICS21	PHYSICS	1140.0	0.07216560106349307	0	0.09858044164037855	
external	DANCE46	DANCE	1522.0	0.09634740773564601	0	CS103	CS	3319.0	0.21010318414888904	0	0.09855453350854139	
external	CHEM131	CHEM	1442.0	0.09128315502943597	0	PHYSICS41	PHYSICS	3406.0	0.21561055896689243	0	0.09847434119278779	
internal	CS109	CS	2672.0	0.16914604038741532	0	CS147	CS	870.0	0.05507374818003418	0	0.09842814371257486	
external	CHEM31B	CHEM	2540.0	0.16079002342216878	0	PHYSICS43	PHYSICS	3030.0	0.19180857124770526	0	0.0984251968503937	
external	PHYSICS46	PHYSICS	813.0	0.05146546812685953	0	CS103	CS	3319.0	0.21010318414888904	0	0.0984009840098401	
external	ECON51	ECON	1273.0	0.08058492118756726	0	MS&E180	MS&E	1010.0	0.06393619041590175	0	0.09819324430479183	
external	HUMBIO2A	HUMBIO	1548.0	0.09799328986516427	0	MED160	MED	805.0	0.05095904285623853	0	0.09819121447028424	
external	MED160	MED	805.0	0.05095904285623853	0	STATS60	STATS	3270.0	0.2070013293663354	0	0.09813664596273292	
external	CME102	CME	1447.0	0.09159967082357409	0	BIO41	BIO	1388.0	0.08786478445274419	0	0.09813407049067036	
external	PHYSICS41	PHYSICS	3406.0	0.21561055896689243	0	CS109	CS	2672.0	0.16914604038741532	0	0.09806224310041103	
external	BIO41	BIO	1388.0	0.08786478445274419	0	PHYSICS44	PHYSICS	890.0	0.056339811356586694	0	0.09798270893371758	
external	HUMBIO3A	HUMBIO	1369.0	0.0866620244350193	0	STATS60	STATS	3270.0	0.2070013293663354	0	0.09788166544923302	
external	BIO42	BIO	1196.0	0.0757105779578401	0	PHYSICS46	PHYSICS	813.0	0.05146546812685953	0	0.09782608695652174	
external	PHYSICS41	PHYSICS	3406.0	0.21561055896689243	0	MATH53	MATH	1810.0	0.11457871747800215	0	0.09776864357017029	
internal	CS109	CS	2672.0	0.16914604038741532	0	CS108	CS	943.0	0.059694878774450844	0	0.09767964071856287	
external	MATH20	MATH	1701.0	0.10767867316579097	0	CS106B	CS	5006.0	0.31689561309109326	0	0.0975896531452087	
external	<BEGIN>	special	15797.0	1.0	0	CME100	CME	2153.0	0.1362917009558777	0	0.09755016775337089	
internal	CHEM35	CHEM	2092.0	0.13243020826739255	0	CHEM135	CHEM	981.0	0.06210039880990061	0	0.09751434034416825	
external	PHYSICS41	PHYSICS	3406.0	0.21561055896689243	0	ME101	ME	1336.0	0.08457302019370766	0	0.09747504403992954	
external	UAR56	UAR	1593.0	0.10084193201240742	0	CS2C	CS	862.0	0.05456732290941318	0	0.0973006905210295	
external	PHYSICS46	PHYSICS	813.0	0.05146546812685953	0	MATH53	MATH	1810.0	0.11457871747800215	0	0.0971709717097171	
external	PHYSICS43	PHYSICS	3030.0	0.19180857124770526	0	ME101	ME	1336.0	0.08457302019370766	0	0.09702970297029703	
external	ENGR40	ENGR	835.0	0.052858137621067294	0	CS103	CS	3319.0	0.21010318414888904	0	0.09700598802395209	
external	POLISCI1	POLISCI	918.0	0.05811229980376021	0	ECON50	ECON	1881.0	0.11907324175476357	0	0.09694989106753812	
internal	CS109	CS	2672.0	0.16914604038741532	0	CS107	CS	3393.0	0.21478761790213333	0	0.09693113772455089	
external	CHEM135	CHEM	981.0	0.06210039880990061	0	PHYSICS21	PHYSICS	1140.0	0.07216560106349307	0	0.09683995922528033	
external	MATH21	MATH	1633.0	0.10337405836551244	0	PHYSICS43	PHYSICS	3030.0	0.19180857124770526	0	0.09675443968156766	
external	CME102	CME	1447.0	0.09159967082357409	0	CS110	CS	1927.0	0.12198518706083433	0	0.0967519004837595	
external	PSYCH50	PSYCH	1034.0	0.06545546622776477	0	BIO150	BIO	1197.0	0.07577388111666772	0	0.09671179883945841	
external	STS1	STS	881.0	0.055770082927138066	0	PSYC135	PSYC	2621.0	0.16591757928720643	0	0.09648127128263337	
external	ENGR14	ENGR	1453.0	0.09197948977653984	0	CS106A	CS	7270.0	0.4602139646768374	0	0.09635237439779766	
external	CS2C	CS	862.0	0.05456732290941318	0	PSYC135	PSYC	2621.0	0.16591757928720643	0	0.0962877030162413	
external	CHEM130	CHEM	1268.0	0.08026840539342914	0	PHYSICS22	PHYSICS	987.0	0.062480217762866365	0	0.09621451104100946	
external	MATH53	MATH	1810.0	0.11457871747800215	0	CS110	CS	1927.0	0.12198518706083433	0	0.09613259668508287	
external	CHEM36	CHEM	969.0	0.06134076090396911	0	HUMBIO197	HUMBIO	886.0	0.05608659872127619	0	0.09597523219814241	
external	MATH42	MATH	1115.0	0.07058302209280243	0	ECON102A	ECON	1589.0	0.10058871937709692	0	0.09596412556053811	
external	MATH42	MATH	1115.0	0.07058302209280243	0	STATS60	STATS	3270.0	0.2070013293663354	0	0.09596412556053811	
external	PHYSICS46	PHYSICS	813.0	0.05146546812685953	0	CHEM130	CHEM	1268.0	0.08026840539342914	0	0.0959409594095941	
external	CS1C	CS	1700.0	0.10761537000696335	0	HUMBIO2A	HUMBIO	1548.0	0.09799328986516427	0	0.09588235294117647	
external	POLISCI1	POLISCI	918.0	0.05811229980376021	0	PSYC135	PSYC	2621.0	0.16591757928720643	0	0.09586056644880174	
external	MATH52	MATH	1317.0	0.08337026017598279	0	PHYSICS45	PHYSICS	1794.0	0.11356586693676014	0	0.09567198177676538	
external	MATH53	MATH	1810.0	0.11457871747800215	0	CS161	CS	1990.0	0.12597328606697475	0	0.09558011049723757	
internal	CS103	CS	3319.0	0.21010318414888904	0	CS147	CS	870.0	0.05507374818003418	0	0.0955106959927689	
external	PHYSICS44	PHYSICS	890.0	0.056339811356586694	0	CS103	CS	3319.0	0.21010318414888904	0	0.09550561797752809	
external	CME102	CME	1447.0	0.09159967082357409	0	ME101	ME	1336.0	0.08457302019370766	0	0.09536973047684866	
external	PHYSICS45	PHYSICS	1794.0	0.11356586693676014	0	CS107	CS	3393.0	0.21478761790213333	0	0.09531772575250837	
internal	PSYCH80	PSYCH	871.0	0.055137051338861806	0	PSYCH70	PSYCH	1227.0	0.07767297588149649	0	0.09529276693455797	
external	MATH42	MATH	1115.0	0.07058302209280243	0	CHEM131	CHEM	1442.0	0.09128315502943597	0	0.09506726457399103	
external	MATH42	MATH	1115.0	0.07058302209280243	0	ECON1	ECON	3028.0	0.19168196493005002	0	0.09506726457399103	
external	CHEM36	CHEM	969.0	0.06134076090396911	0	BIO150	BIO	1197.0	0.07577388111666772	0	0.09494324045407637	
external	ME103D	ME	960.0	0.06077103247452048	0	STATS60	STATS	3270.0	0.2070013293663354	0	0.09479166666666666	
external	CME100	CME	2153.0	0.1362917009558777	0	CS109	CS	2672.0	0.16914604038741532	0	0.09475150952159778	
external	PHYSICS23	PHYSICS	1204.0	0.0762170032284611	0	HUMBIO197	HUMBIO	886.0	0.05608659872127619	0	0.0946843853820598	
external	CME102	CME	1447.0	0.09159967082357409	0	BIO42	BIO	1196.0	0.0757105779578401	0	0.09467864547339323	
external	CHEM130	CHEM	1268.0	0.08026840539342914	0	CS106A	CS	7270.0	0.4602139646768374	0	0.0946372239747634	
external	BIO41	BIO	1388.0	0.08786478445274419	0	CHEM135	CHEM	981.0	0.06210039880990061	0	0.09438040345821326	
external	CHEM131	CHEM	1442.0	0.09128315502943597	0	PHYSICS44	PHYSICS	890.0	0.056339811356586694	0	0.09431345353675451	
external	CHEM131	CHEM	1442.0	0.09128315502943597	0	PHYSICS45	PHYSICS	1794.0	0.11356586693676014	0	0.09431345353675451	
external	EARTHSYS10	EARTHSYS	966.0	0.06115085142748623	0	STATS60	STATS	3270.0	0.2070013293663354	0	0.09420289855072464	
external	ECON50	ECON	1881.0	0.11907324175476357	0	CS106A	CS	7270.0	0.4602139646768374	0	0.09409888357256778	
external	ECON1B	ECON	893.0	0.05652972083306957	0	STATS60	STATS	3270.0	0.2070013293663354	0	0.0940649496080627	
external	CHEM36	CHEM	969.0	0.06134076090396911	0	BIO41	BIO	1388.0	0.08786478445274419	0	0.09391124871001032	
external	PHYSICS21	PHYSICS	1140.0	0.07216560106349307	0	CHEM131	CHEM	1442.0	0.09128315502943597	0	0.09385964912280702	
external	PHYSICS43	PHYSICS	3030.0	0.19180857124770526	0	CS110	CS	1927.0	0.12198518706083433	0	0.09372937293729373	
external	CHEM35	CHEM	2092.0	0.13243020826739255	0	PHYSICS45	PHYSICS	1794.0	0.11356586693676014	0	0.09369024856596558	
external	ENGR30	ENGR	833.0	0.052731531303412044	0	<END>	special	15797.0	1.0	0	0.0936374549819928	
external	MATH41	MATH	876.0	0.05545356713299994	0	CS103	CS	3319.0	0.21010318414888904	0	0.09360730593607305	
external	MATH41	MATH	876.0	0.05545356713299994	0	CS107	CS	3393.0	0.21478761790213333	0	0.09360730593607305	
external	SPANLANG2	SPANLANG	1101.0	0.06969677786921567	0	CS106B	CS	5006.0	0.31689561309109326	0	0.09355131698455948	
